avg_reward,avg_episode,avg_step,avg_time,flops_per_step,flops_per_episode,total_flops,reward_per_flops
-289.838,-1,-1,-1,9728,-9728,9728,-0.03

Episode,Score,Average Reward,Convergence Episode,Convergence Step,Convergence Time
1415,-302.9180272409481,-304.62008003781267,-1,-1,-1
1416,-359.49052562232123,-301.5030987529153,-1,-1,-1
1417,-285.52906175710285,-302.2996029691201,-1,-1,-1
1418,-188.6936448915343,-300.1436788628174,-1,-1,-1
1419,-215.5946989895373,-299.70838631649406,-1,-1,-1
1420,-3.1444908269425724,-292.875061395481,-1,-1,-1
1421,-261.8050672100528,-290.33333456583654,-1,-1,-1
1422,-231.53463703221936,-290.1036423591651,-1,-1,-1
1423,-721.6868785953834,-295.1021425711041,-1,-1,-1
1424,-714.6654252512465,-299.93110840422503,-1,-1,-1
1425,-81.48045076834666,-295.13611690076215,-1,-1,-1
1426,-26.69044320860749,-293.6607141769344,-1,-1,-1
1427,-303.0952381548024,-293.2350943244542,-1,-1,-1
1428,-534.5440375132434,-297.1640196067985,-1,-1,-1
1429,-554.6035710736752,-295.7836994675921,-1,-1,-1
1430,-60.66763193792657,-294.5115335187782,-1,-1,-1
1431,50.52222774393492,-290.0061424769866,-1,-1,-1
1432,-286.0878497448801,-289.51537436569987,-1,-1,-1
1433,-212.84544032112893,-287.6601760412126,-1,-1,-1
1434,-172.964528075159,-285.6101696851988,-1,-1,-1
1435,-227.46551900845805,-286.9820602052111,-1,-1,-1
1436,-108.89752249314705,-283.6987039882812,-1,-1,-1
1437,-319.45664276800085,-285.58196274041734,-1,-1,-1
1438,-341.11329227349427,-281.85963368813674,-1,-1,-1
1439,-35.23766490007151,-281.19329249174666,-1,-1,-1
1440,-433.66565304181427,-283.3066187276631,-1,-1,-1
1441,-314.9529494086444,-285.573356017941,-1,-1,-1
1442,-191.48874020972266,-280.24983443911105,-1,-1,-1
1443,-209.44332489805424,-281.30291296564786,-1,-1,-1
1444,-507.59695213128225,-283.6257693225432,-1,-1,-1
1445,-785.6469736504902,-288.22965675656343,-1,-1,-1
1446,-103.95750922031955,-283.62378563276616,-1,-1,-1
1447,154.05542214769267,-279.9280279468669,-1,-1,-1
1448,-339.1043930641439,-281.8277219512239,-1,-1,-1
1449,-184.61022832828354,-280.64055502470353,-1,-1,-1
1450,-192.06741727323634,-277.77386216596415,-1,-1,-1
1451,-116.88685936144024,-273.6471579095916,-1,-1,-1
1452,-117.0248128175892,-273.5855574857297,-1,-1,-1
1453,-201.670268961305,-269.29556871499267,-1,-1,-1
1454,7.864601807608722,-268.7763353884609,-1,-1,-1
1455,-84.27166530245427,-268.25860694711594,-1,-1,-1
1456,-213.77255676600964,-262.22002099273124,-1,-1,-1
1457,-121.81267530819588,-261.49884033178773,-1,-1,-1
1458,-333.0260732924248,-263.6891545960954,-1,-1,-1
1459,-56.01065951424935,-263.220564614939,-1,-1,-1
1460,-389.9603084453973,-263.8518792456838,-1,-1,-1
1461,-381.83982856127886,-265.4101035920274,-1,-1,-1
1462,-189.82092610280222,-258.2674890379756,-1,-1,-1
1463,-301.6644293165974,-259.1796958299674,-1,-1,-1
1464,4.1495534958055345,-256.04788965218887,-1,-1,-1
1465,-235.87092487388298,-255.43113779293165,-1,-1,-1
1466,269.80219466163294,-248.22157055776742,-1,-1,-1
1467,-170.777469319106,-247.45440673557954,-1,-1,-1
1468,-26.632565671281696,-244.80502309781497,-1,-1,-1
1469,-242.42745220200345,-244.142079407469,-1,-1,-1
1470,-299.3251723503606,-244.45416326905044,-1,-1,-1
1471,-14.964947681407637,-242.15289670130136,-1,-1,-1
1472,-212.88502813244105,-243.66161896468432,-1,-1,-1
1473,-245.38301561352546,-238.10328472561744,-1,-1,-1
1474,-166.59597407793058,-236.96871497773265,-1,-1,-1
1475,-176.22400879860092,-237.06809515113707,-1,-1,-1
1476,-55.563017459058194,-235.511656732484,-1,-1,-1
1477,-149.85422715748928,-235.46324613855114,-1,-1,-1
1478,220.66821277800042,-230.62330564627715,-1,-1,-1
1479,-280.1041358514075,-232.0317368376619,-1,-1,-1
1480,183.68332852447537,-229.59632491863988,-1,-1,-1
1481,-233.28848746280198,-229.27151646501702,-1,-1,-1
1482,-154.1404262968028,-230.20951643537242,-1,-1,-1
1483,-225.88675355048156,-230.13421082616344,-1,-1,-1
1484,-274.1170093111042,-230.55058522854418,-1,-1,-1
1485,-1234.5359848213411,-240.99363385434984,-1,-1,-1
1486,-567.959834039276,-243.80819981525318,-1,-1,-1
1487,-490.59533061319814,-247.14631504571534,-1,-1,-1
1488,-252.11734300215642,-248.43029896315792,-1,-1,-1
1489,-220.34216261511426,-250.3055786855917,-1,-1,-1
1490,-211.05639618966734,-251.80426471488704,-1,-1,-1
1491,-667.0355099322985,-256.33536409199763,-1,-1,-1
1492,-211.71455798830328,-256.75695059648297,-1,-1,-1
1493,-108.01554258519363,-254.43557566907606,-1,-1,-1
1494,-293.55228164962466,-249.4104316686426,-1,-1,-1
1495,-777.5597861608991,-252.62687529844348,-1,-1,-1
1496,-166.66818063656078,-251.05822523594347,-1,-1,-1
1497,-397.110768377793,-253.2114719869492,-1,-1,-1
1498,-715.3490052360866,-258.1399265245442,-1,-1,-1
1499,-223.55007292628494,-257.88505123811757,-1,-1,-1
1500,-412.2359583997622,-261.43431286917615,-1,-1,-1
1501,-249.5560946274535,-259.08139201287395,-1,-1,-1
1502,-172.58163705093585,-257.1812022147514,-1,-1,-1
1503,-336.5182098022628,-257.6097607862654,-1,-1,-1
1504,-497.2639064500178,-259.7456631888893,-1,-1,-1
1505,-373.77492447797636,-260.8028273195776,-1,-1,-1
1506,-232.30840763358879,-261.1239595737238,-1,-1,-1
1507,-324.32226722132896,-262.3953419951537,-1,-1,-1
1508,-166.70509518137055,-263.13780817315086,-1,-1,-1
1509,-190.05575734563376,-262.24180222020686,-1,-1,-1
1510,-240.58277402470327,-258.5302637829666,-1,-1,-1
1511,-136.8606376420797,-257.05234311187616,-1,-1,-1
1512,-52.06147914221007,-250.2795686220136,-1,-1,-1
1513,-255.07604456802392,-251.70310575857965,-1,-1,-1
1514,-744.1056248527095,-255.1497414447835,-1,-1,-1
1515,-307.045416545236,-255.1910153378264,-1,-1,-1
1516,-201.49213859800778,-253.61103146758327,-1,-1,-1
1517,-122.44261506559762,-251.98016700066822,-1,-1,-1
1518,-240.00490084303442,-252.49327956018325,-1,-1,-1
1519,-466.0173511441516,-254.99750608172937,-1,-1,-1
1520,-383.91784947557096,-258.8052396682157,-1,-1,-1
1521,-139.0687781909093,-257.57787677802423,-1,-1,-1
1522,-283.302971368796,-258.09556012139006,-1,-1,-1
1523,-373.68558235685566,-254.61554715900473,-1,-1,-1
1524,-270.9315635944979,-250.1782085424373,-1,-1,-1
1525,-68.22887364422513,-250.04569277119606,-1,-1,-1
1526,-312.15734455367016,-252.90036178464666,-1,-1,-1
1527,-429.12986282481177,-254.16070803134681,-1,-1,-1
1528,-603.6086599696989,-254.85135425591136,-1,-1,-1
1529,-234.64007821318515,-251.6517193273064,-1,-1,-1
1530,-239.32720158293668,-253.4383150237565,-1,-1,-1
1531,-499.86684200148596,-258.9422057212107,-1,-1,-1
1532,-683.1178164510085,-262.91250538827205,-1,-1,-1
1533,-457.22075144007215,-265.3562584994615,-1,-1,-1
1534,-223.34218279315604,-265.8600350466415,-1,-1,-1
1535,-389.86817252526305,-267.4840615818095,-1,-1,-1
1536,-252.0577252184967,-268.915663609063,-1,-1,-1
1537,-196.21955289872716,-267.6832927103703,-1,-1,-1
1538,-249.6729621565173,-266.76888940920054,-1,-1,-1
1539,-217.57446198623256,-268.59225738006216,-1,-1,-1
1540,-51.27404668058927,-264.76834131644983,-1,-1,-1
1541,-224.53723020996978,-263.8641841244632,-1,-1,-1
1542,-703.6212701995688,-268.9855094243616,-1,-1,-1
1543,-217.17218758295158,-269.06279805121056,-1,-1,-1
1544,-314.0141784875885,-267.12697031477364,-1,-1,-1
1545,-251.39981992399038,-261.7844987775086,-1,-1,-1
1546,-370.4639018804518,-264.44956270410995,-1,-1,-1
1547,-226.52335391331027,-268.25535046472,-1,-1,-1
1548,-195.19223533864348,-266.81622888746494,-1,-1,-1
1549,-94.61070432164068,-265.91623364739854,-1,-1,-1
1550,-196.48771215367543,-265.9604365962029,-1,-1,-1
1551,-229.25013665297848,-267.0840693691183,-1,-1,-1
1552,-459.8002030442711,-270.5118232713851,-1,-1,-1
1553,-217.59603645461385,-270.6710809463182,-1,-1,-1
1554,-68.5546280864797,-271.4352732452591,-1,-1,-1
1555,-359.6951033221344,-274.18950762545586,-1,-1,-1
1556,-227.4492062267278,-274.3262741200631,-1,-1,-1
1557,-371.5839842972463,-276.82398720995354,-1,-1,-1
1558,133.6391703321276,-272.15733477370804,-1,-1,-1
1559,-286.60348229130705,-274.46326300147865,-1,-1,-1
1560,-241.18261467640275,-272.97548606378865,-1,-1,-1
1561,-46.71835502354295,-269.6242713284113,-1,-1,-1
1562,-238.99677321322707,-270.1160297995155,-1,-1,-1
1563,-244.57577378090573,-269.5451432441586,-1,-1,-1
1564,-27.863984011303202,-269.86527861922974,-1,-1,-1
1565,-23.64114195319914,-267.7429807900228,-1,-1,-1
1566,-262.2350801140591,-273.0633535377798,-1,-1,-1
1567,-24.311567754599622,-271.59869452213474,-1,-1,-1
1568,-251.36193932111453,-273.84598825863304,-1,-1,-1
1569,-143.23977738615622,-272.85411151047464,-1,-1,-1
1570,-77.02575745196206,-270.6311173614906,-1,-1,-1
1571,-51.265060406777216,-270.99411848874433,-1,-1,-1
1572,-302.77847188686394,-271.89305292628853,-1,-1,-1
1573,216.74942675028672,-267.27172850265043,-1,-1,-1
1574,-29.625953544656582,-265.9020282973177,-1,-1,-1
1575,-314.99721778839046,-267.2897603872156,-1,-1,-1
1576,189.61026926399353,-264.83802751998513,-1,-1,-1
1577,-418.34279768186343,-267.5229132252288,-1,-1,-1
1578,-8.299755471609659,-269.81259290772493,-1,-1,-1
1579,-37.60615347561649,-267.387613083967,-1,-1,-1
1580,-25.784786175220873,-269.482294230964,-1,-1,-1
1581,-55.12247575182193,-267.70063411385416,-1,-1,-1
1582,-216.290325673512,-268.32213310762126,-1,-1,-1
1583,-58.489903322956216,-266.648164605346,-1,-1,-1
1584,-191.116315722585,-265.81815766946073,-1,-1,-1
1585,-370.9187218179682,-257.181985039427,-1,-1,-1
1586,-239.68779485666596,-253.89926464760092,-1,-1,-1
1587,-361.36866871901805,-252.60699802865906,-1,-1,-1
1588,-228.16436969950422,-252.36746829563256,-1,-1,-1
1589,-347.9546189417348,-253.64359285889878,-1,-1,-1
1590,-171.33299269685338,-253.24635882397067,-1,-1,-1
1591,-95.9132755247621,-247.5351364798953,-1,-1,-1
1592,-318.6723926754678,-248.60471482676695,-1,-1,-1
1593,-244.81995199697644,-249.97275892088473,-1,-1,-1
1594,-283.2363693910264,-249.86959979829876,-1,-1,-1
1595,-145.17296349880272,-243.54573157167783,-1,-1,-1
1596,-255.19276730360468,-244.43097743834826,-1,-1,-1
1597,-942.9957820127842,-249.8898275746982,-1,-1,-1
1598,-837.4786317106352,-251.11112383944365,-1,-1,-1
1599,-388.9531075939201,-252.76515418612,-1,-1,-1
1600,-758.973180531673,-256.2325264074391,-1,-1,-1
1601,-461.24467473848927,-258.34941220854944,-1,-1,-1
1602,-357.7535157987909,-260.201130996028,-1,-1,-1
1603,-617.7345214371489,-263.0132941123769,-1,-1,-1
1604,-314.68745222592514,-261.1875295701359,-1,-1,-1
1605,-305.9554714237347,-260.50933503959345,-1,-1,-1
1606,-926.3374536725514,-267.4496254999831,-1,-1,-1
1607,-494.09738052887394,-269.1473766330585,-1,-1,-1
1608,-270.344287902244,-270.18376856026725,-1,-1,-1
1609,-620.1549211244237,-274.48476019805514,-1,-1,-1
1610,-231.2389525479498,-274.3913219832877,-1,-1,-1
1611,-550.3633357848933,-278.5263489647158,-1,-1,-1
1612,-269.73477019538257,-280.7030818752475,-1,-1,-1
1613,-237.74529291945444,-280.5297743587618,-1,-1,-1
1614,-529.1179732094263,-278.379897842329,-1,-1,-1
1615,-400.99243835803776,-279.319368060457,-1,-1,-1
1616,-85.8832266578104,-278.163278941055,-1,-1,-1
1617,-464.32110085738555,-281.5820637989729,-1,-1,-1
1618,-182.36910028115233,-281.0057057933541,-1,-1,-1
1619,-357.7722721581513,-279.9232550034941,-1,-1,-1
1620,-424.21054227831735,-280.32618193152155,-1,-1,-1
1621,-396.08004739205984,-282.8962946235331,-1,-1,-1
1622,-367.4545941862457,-283.73781085170754,-1,-1,-1
1623,-174.1114136715252,-281.74206916485423,-1,-1,-1
1624,-251.15780106398796,-281.5443315395492,-1,-1,-1
1625,-648.7092334404726,-287.34913513751167,-1,-1,-1
1626,12.884279068388139,-284.0987189012911,-1,-1,-1
1627,-153.39984222941106,-281.34141869533704,-1,-1,-1
1628,-594.3726163004563,-281.2490582586447,-1,-1,-1
1629,-131.71433847870304,-280.21980086129986,-1,-1,-1
1630,-86.78636605470743,-278.69439250601755,-1,-1,-1
1631,-329.5170338770697,-276.99089442477344,-1,-1,-1
1632,-398.15760599256305,-274.14129232018894,-1,-1,-1
1633,-273.37336453591115,-272.30281845114735,-1,-1,-1
1634,-133.30635704618294,-271.4024601936776,-1,-1,-1
1635,-195.53620936752992,-269.4591405621003,-1,-1,-1
1636,-416.3481699976554,-271.10204500989187,-1,-1,-1
1637,-364.420553359878,-272.7840550145034,-1,-1,-1
1638,-221.63302793253928,-272.5036556722636,-1,-1,-1
1639,-429.37668924468517,-274.6216779448481,-1,-1,-1
1640,-687.0120498530802,-280.979057976573,-1,-1,-1
1641,-492.95502459530564,-283.66323592042636,-1,-1,-1
1642,-628.1696602715351,-282.90871982114606,-1,-1,-1
1643,-411.77733171298905,-284.8547712624465,-1,-1,-1
1644,-563.4967778017156,-287.34959725558775,-1,-1,-1
1645,-39.93650434080264,-285.23496409975587,-1,-1,-1
1646,-345.22659128896555,-284.98259099384103,-1,-1,-1
1647,-705.6558821876762,-289.7739162765847,-1,-1,-1
1648,-112.04886741220712,-288.94248259732035,-1,-1,-1
1649,-200.12384515106356,-289.9976140056146,-1,-1,-1
1650,-195.0112984325293,-289.9828498684031,-1,-1,-1
1651,-74.02836551838094,-288.4306321570571,-1,-1,-1
1652,20.35122182869185,-283.6291179083275,-1,-1,-1
1653,-254.08136846610392,-283.9939712284424,-1,-1,-1
1654,-92.24443309057294,-284.23086927848334,-1,-1,-1
1655,-72.08794906959199,-281.3547977359579,-1,-1,-1
1656,-146.35633778026474,-280.5438690514933,-1,-1,-1
1657,-255.94152702922185,-279.387444478813,-1,-1,-1
1658,-337.1111245485898,-284.0949474276202,-1,-1,-1
1659,-73.78257447208506,-281.966738349428,-1,-1,-1
1660,-78.40432678550637,-280.338955470519,-1,-1,-1
1661,-109.20747735540071,-280.9638466938376,-1,-1,-1
1662,-297.2389158857398,-281.54626812056273,-1,-1,-1
1663,-323.66578059947767,-282.3371681887484,-1,-1,-1
1664,-691.9372865933966,-288.97790121456933,-1,-1,-1
1665,-225.50704136104886,-290.99656020864785,-1,-1,-1
1666,-295.5387378848431,-291.3295967863557,-1,-1,-1
1667,-298.245729979768,-294.0689384086074,-1,-1,-1
1668,-17.00664232140481,-291.72538543861026,-1,-1,-1
1669,-86.00883957710354,-291.1530760605197,-1,-1,-1
1670,-433.64737045509304,-294.71929219055096,-1,-1,-1
1671,-276.3938876159025,-296.97058046264226,-1,-1,-1
1672,-91.01015684874791,-294.85289731226106,-1,-1,-1
1673,-472.53883850275736,-301.74577996479155,-1,-1,-1
1674,-210.68781558398672,-303.5563985851848,-1,-1,-1
1675,-33.50429348398204,-300.74146934214076,-1,-1,-1
1676,-275.41828752357196,-305.3917549100164,-1,-1,-1
1677,-271.76415565742514,-303.925968489772,-1,-1,-1
1678,-336.65058651215696,-307.20947680017747,-1,-1,-1
1679,230.14200164086017,-304.5319952490127,-1,-1,-1
1680,-555.8137972746996,-309.83228536000746,-1,-1,-1
1681,-132.6897959864094,-310.60795856235336,-1,-1,-1
1682,148.95355648427648,-306.9555197407755,-1,-1,-1
1683,-219.0393225318023,-308.56101393286394,-1,-1,-1
1684,-201.90508462884105,-308.6689016219265,-1,-1,-1
1685,-270.0693048558463,-307.6604074523053,-1,-1,-1
1686,-160.37706021529482,-306.8673001058916,-1,-1,-1
1687,-305.4332348762722,-306.3079457674641,-1,-1,-1
1688,-432.80017467689004,-308.35430381723796,-1,-1,-1
1689,-149.3796295020967,-306.36855392284167,-1,-1,-1
1690,-256.62742782307726,-307.2214982741039,-1,-1,-1
1691,106.17998713906287,-305.2005656474657,-1,-1,-1
1692,-195.75502800669807,-303.971392000778,-1,-1,-1
1693,-313.5858872792079,-304.65905135360026,-1,-1,-1
1694,-123.16493011649517,-303.05833696085494,-1,-1,-1
1695,182.78880046711276,-299.7787193211958,-1,-1,-1
1696,-266.0645252457916,-299.8874369006177,-1,-1,-1
1697,150.01209933275786,-288.9573580871622,-1,-1,-1
1698,167.12515810565725,-278.9113201889993,-1,-1,-1
1699,-29.21388333057942,-275.3139279463659,-1,-1,-1
1700,-135.48564656831593,-269.0790526067323,-1,-1,-1
1701,225.09747512251278,-262.2156311081223,-1,-1,-1
1702,-754.5214449702216,-266.1833103998366,-1,-1,-1
1703,-1018.9290909086693,-270.19525609455184,-1,-1,-1
1704,-577.9573384558868,-272.82795495685144,-1,-1,-1
1705,-733.4702643612239,-277.10310288622634,-1,-1,-1
1706,-611.8399035939411,-273.95812738544026,-1,-1,-1
1707,-308.24305383728057,-272.09958411852426,-1,-1,-1
1708,-391.32069704435514,-273.30934820994537,-1,-1,-1
1709,-265.88969694481557,-269.7666959681493,-1,-1,-1
1710,-382.8530128537228,-271.282836571207,-1,-1,-1
1711,-976.7728100376337,-275.54693131373443,-1,-1,-1
1712,-241.98890564284574,-275.2694726682091,-1,-1,-1
1713,-318.1509595092166,-276.0735293341067,-1,-1,-1
1714,-417.1663548148602,-274.95401315016113,-1,-1,-1
1715,-392.5825933521956,-274.8699147001027,-1,-1,-1
1716,-290.5409667393509,-276.91649210091805,-1,-1,-1
1717,-143.17247840562692,-273.70500587640055,-1,-1,-1
1718,-50.31209079651049,-272.3844357815541,-1,-1,-1
1719,-399.76964627622215,-272.80440952273483,-1,-1,-1
1720,-401.63630378600607,-272.5786671378117,-1,-1,-1
1721,-341.38918306242266,-272.03175849451526,-1,-1,-1
1722,-697.4117449547457,-275.3313300022003,-1,-1,-1
1723,-97.4564367616488,-274.56478023310143,-1,-1,-1
1724,-659.8968077074984,-278.6521702995366,-1,-1,-1
1725,-501.14145851426804,-277.1764925502745,-1,-1,-1
1726,-805.9162937912319,-285.36449827887066,-1,-1,-1
1727,-193.85284284318442,-285.7690282850084,-1,-1,-1
1728,-30.365068388003806,-280.12895280588396,-1,-1,-1
1729,-386.30285482916617,-282.6748379693885,-1,-1,-1
1730,-321.87637376105687,-285.025738046452,-1,-1,-1
1731,-603.3688491048413,-287.7642561987297,-1,-1,-1
1732,-207.0873506054753,-285.85355364485883,-1,-1,-1
1733,-729.0571283551785,-290.4103912830515,-1,-1,-1
1734,-129.57078385597805,-290.3730355511495,-1,-1,-1
1735,-688.5100536004956,-295.30277399347915,-1,-1,-1
1736,-119.78714550265153,-292.33716374852906,-1,-1,-1
1737,-201.44200693003148,-290.7073782842306,-1,-1,-1
1738,-74.23474547723012,-289.2333954596775,-1,-1,-1
1739,-311.40156083306397,-288.05364417556126,-1,-1,-1
1740,-838.7117753978995,-289.5706414310095,-1,-1,-1
1741,-739.4993988074881,-292.03608517313137,-1,-1,-1
1742,-292.4417117018361,-288.67880568743436,-1,-1,-1
1743,-622.4780848660477,-290.78581321896496,-1,-1,-1
1744,-568.2195933646252,-290.83304137459413,-1,-1,-1
1745,-564.5565469418644,-296.07924180060473,-1,-1,-1
1746,-315.6049471320854,-295.7830253590359,-1,-1,-1
1747,104.83347508672577,-287.67813178629183,-1,-1,-1
1748,-530.1590341656382,-291.85923345382616,-1,-1,-1
1749,-196.02453621561898,-291.8182403644717,-1,-1,-1
1750,-534.818421207551,-295.2163115922219,-1,-1,-1
1751,-359.1713391083033,-298.06774132812114,-1,-1,-1
1752,-698.698868672847,-305.25824223313657,-1,-1,-1
1753,-762.4386326672029,-310.3418148751476,-1,-1,-1
1754,-624.407104283282,-315.66344158707466,-1,-1,-1
1755,-937.8853532683854,-324.3214156290626,-1,-1,-1
1756,-264.4039806153669,-325.50189205741356,-1,-1,-1
1757,-471.1981651190978,-327.6544584383123,-1,-1,-1
1758,-811.1740301573823,-332.3950874944003,-1,-1,-1
1759,-1124.4345956870138,-342.9016077065496,-1,-1,-1
1760,236.67301344856975,-339.7508343042089,-1,-1,-1
1761,-345.2500482943846,-342.1112600135987,-1,-1,-1
1762,-152.20425640233194,-340.66091341876455,-1,-1,-1
1763,187.3773511902141,-335.5504821008677,-1,-1,-1
1764,-314.1560797555553,-331.7726700324893,-1,-1,-1
1765,-510.32027192463045,-334.62080233812515,-1,-1,-1
1766,-261.7798232626199,-334.2832131919029,-1,-1,-1
1767,-207.37408337115355,-333.3744967258168,-1,-1,-1
1768,-867.8854415711169,-341.883284718314,-1,-1,-1
1769,-343.86090214500126,-344.4618053439928,-1,-1,-1
1770,-871.5882310967886,-348.8412139504098,-1,-1,-1
1771,-354.7280901566387,-349.62455597581703,-1,-1,-1
1772,-508.13748868935215,-353.79582929422315,-1,-1,-1
1773,-217.42437523659743,-351.24468466156145,-1,-1,-1
1774,-466.9131743387657,-353.80693824910924,-1,-1,-1
1775,-420.7950712012876,-357.67984602628235,-1,-1,-1
1776,-297.8576119754043,-357.90423927080076,-1,-1,-1
1777,147.74264470023684,-353.7091712672242,-1,-1,-1
1778,-100.86558891136785,-351.3513212912162,-1,-1,-1
1779,-347.9493115662519,-357.13223442328746,-1,-1,-1
1780,-963.7365141744929,-361.2114615922854,-1,-1,-1
1781,-495.26546014425594,-364.83721823386384,-1,-1,-1
1782,-474.9583707054752,-371.0763375057614,-1,-1,-1
1783,-339.8087476273604,-372.2840317567168,-1,-1,-1
1784,-790.7563594354046,-378.1725445047825,-1,-1,-1
1785,-474.47056947337853,-380.21655715095784,-1,-1,-1
1786,-415.88895963945754,-382.77167614519954,-1,-1,-1
1787,-209.71902333338605,-381.81453402977064,-1,-1,-1
1788,-286.6873338012048,-380.3534056210139,-1,-1,-1
1789,115.11631851662403,-377.70844614082665,-1,-1,-1
1790,-504.95943958223927,-380.1917662584183,-1,-1,-1
1791,-173.47325198179004,-382.9882986496268,-1,-1,-1
1792,134.7667878407973,-379.68308049115194,-1,-1,-1
1793,-33.363275680992885,-376.88085437516975,-1,-1,-1
1794,-206.49850256656353,-377.71419009967036,-1,-1,-1
1795,-412.5203636549554,-383.6672817408911,-1,-1,-1
1796,-338.5479353460529,-384.39211584189366,-1,-1,-1
1797,-194.7989131851008,-387.84022596707223,-1,-1,-1
1798,-264.5646042529729,-392.1571235906586,-1,-1,-1
1799,-112.09132387176592,-392.9858979960705,-1,-1,-1
1800,-241.40529330349233,-394.0450944634221,-1,-1,-1
1801,-570.8543009336257,-402.00461222398366,-1,-1,-1
1802,-294.94882706760905,-397.4088860449574,-1,-1,-1
1803,-371.2365955990941,-390.9319610918617,-1,-1,-1
1804,-237.44989475402858,-387.5268866548431,-1,-1,-1
1805,-426.6517941692382,-384.4587019529232,-1,-1,-1
1806,-424.0649674715503,-382.5809525916994,-1,-1,-1
1807,-142.21414569301285,-380.92066351025665,-1,-1,-1
1808,-32.04839350228607,-377.32794047483594,-1,-1,-1
1809,-228.29425690210775,-376.95198607440875,-1,-1,-1
1810,-185.94978280446634,-374.9829537739162,-1,-1,-1
1811,189.14705271008194,-363.32375514643905,-1,-1,-1
1812,-437.6671726131244,-365.2805378161419,-1,-1,-1
1813,-232.22181808071358,-364.4212464018568,-1,-1,-1
1814,-776.1013622072688,-368.0105964757809,-1,-1,-1
1815,-381.2564422319452,-367.8973349645784,-1,-1,-1
1816,-821.9051360157137,-373.2109766573421,-1,-1,-1
1817,-220.30243355436522,-373.9822762088294,-1,-1,-1
1818,-370.9385140977828,-377.1885404418421,-1,-1,-1
1819,-450.5262258405195,-377.6961062374851,-1,-1,-1
1820,-209.46731560266093,-375.7744163556517,-1,-1,-1
1821,-162.8805560052232,-373.9893300850797,-1,-1,-1
1822,-320.7471942294169,-370.2226845778264,-1,-1,-1
1823,-247.63039178572154,-371.724424128067,-1,-1,-1
1824,-125.49227374208364,-366.38037878841294,-1,-1,-1
1825,-254.49822959335953,-363.91394649920386,-1,-1,-1
1826,-529.9265836407309,-361.1540493976987,-1,-1,-1
1827,-570.192317714524,-364.91744414641215,-1,-1,-1
1828,-375.5235248549924,-368.36902871108197,-1,-1,-1
1829,-399.5458474756041,-368.5014586375463,-1,-1,-1
1830,-432.4759001332929,-369.6074539012687,-1,-1,-1
1831,-237.31010867355843,-365.94686649695586,-1,-1,-1
1832,-229.9745965254872,-366.175738956156,-1,-1,-1
1833,-649.8973864809311,-365.38414153741354,-1,-1,-1
1834,-471.12486720960345,-368.79968237094977,-1,-1,-1
1835,-327.8694509785724,-365.19327634473046,-1,-1,-1
1836,-614.8267791118818,-370.14367268082293,-1,-1,-1
1837,-345.05467699849805,-371.5797993815076,-1,-1,-1
1838,-534.3968486481679,-376.181420413217,-1,-1,-1
1839,-651.0223315783461,-379.57762812066983,-1,-1,-1
1840,-311.0874976378738,-374.30138534306957,-1,-1,-1
1841,-176.93009474272714,-368.675692302422,-1,-1,-1
1842,-411.8817864859716,-369.8700930502634,-1,-1,-1
1843,-243.27163521820552,-366.078028553785,-1,-1,-1
1844,-692.4008182777986,-367.31984080291664,-1,-1,-1
1845,-743.5975283016744,-369.11025061651475,-1,-1,-1
1846,-194.6513844300728,-367.9007149894946,-1,-1,-1
1847,-436.8182721993167,-373.3172324623549,-1,-1,-1
1848,-698.7481499732155,-375.00312362043076,-1,-1,-1
1849,-77.52954585036821,-373.81817371677823,-1,-1,-1
1850,-271.06444473100225,-371.1806339520128,-1,-1,-1
1851,-100.36797362889934,-368.5926002972187,-1,-1,-1
1852,-290.6939875362691,-364.5125514858529,-1,-1,-1
1853,-246.42491538520795,-359.3524143130329,-1,-1,-1
1854,-297.0086522901305,-356.07842979310146,-1,-1,-1
1855,-753.2985894566925,-354.2325621549846,-1,-1,-1
1856,-502.43488243741024,-356.612871173205,-1,-1,-1
1857,-815.963402329935,-360.0605235453134,-1,-1,-1
1858,-955.9218567576952,-361.50800181131666,-1,-1,-1
1859,-244.237569697627,-352.7060315514227,-1,-1,-1
1860,-40.91244820152208,-355.4818861679237,-1,-1,-1
1861,-249.99376514529624,-354.5293233364327,-1,-1,-1
1862,-177.0210547658176,-354.7774913200676,-1,-1,-1
1863,-532.2267235233214,-361.97353206720305,-1,-1,-1
1864,-413.76123559097954,-362.9695836255573,-1,-1,-1
1865,-444.6363268750724,-362.31274417506165,-1,-1,-1
1866,-98.97432647293516,-360.68468920716475,-1,-1,-1
1867,-133.258195205445,-359.94353032550765,-1,-1,-1
1868,-228.60096555198643,-353.55068556531637,-1,-1,-1
1869,-259.6010717296222,-352.7080872611625,-1,-1,-1
1870,-753.2457343054471,-351.524662293249,-1,-1,-1
1871,-13.286650322053475,-348.1102478949031,-1,-1,-1
1872,-207.0969479408125,-345.09984248741785,-1,-1,-1
1873,-479.6419233999046,-347.72201796905097,-1,-1,-1
1874,-461.6283407820474,-347.6691696334836,-1,-1,-1
1875,-186.08784165798068,-345.3220973380506,-1,-1,-1
1876,-175.27754760768545,-344.0962966943734,-1,-1,-1
1877,-242.30880486976702,-347.9968111900734,-1,-1,-1
1878,-144.19888408775086,-348.4301441418373,-1,-1,-1
1879,-225.08408191733213,-347.20149184534813,-1,-1,-1
